Country,phrasing,prompt,prompt_type,entity,target_prompt,target,eng_responses,target_responses,eng_responses_trans,target_responses_trans,Model,target_country,placebo,Score,Score_23,Score_22,Score_21,Situation_23,Situation_22,Situation_21,Situation_24,cc_perc,Score_ave,Situation,Family,rank,type,prompt_id
All,Complete the sentence: My opinion on the {inst} of {ctry} is,Complete the sentence: My opinion on the political institutions of Armenia is,institution,the political institutions of Armenia,Իմ կարծիքը Հայաստանի քաղաքական ինստիտուտների վերաբերյալ այն է:,hye,"...that, as an AI, I do not hold personal opinions, political beliefs, or preferences. However, I can provide an objective overview of how Armenia's government is structured as a parliamentary representative democratic republic, if you would find that helpful.","ություն, Դատական համակարգ և այլն) բազմաթիվ","ity, Judicial system, etc.) many","...որ, որպես AI, ես չունեմ անձնական կարծիքներ, քաղաքական համոզմունքներ կամ նախասիրություններ: Այնուամենայնիվ, ես կարող եմ օբյեկտիվ ակնարկ ներկայացնել, թե ինչպես է Հայաստանի կառավարությունը կառուցված որպես խորհրդարանական ներկայացուցչական ժողովրդավարական հանրապետություն, եթե դա օգտակար համարեք:",gemini-3.1-pro,Armenia,Results,71.6,70.61,68.97,71.17,Satisfactory,Problematic,Problematic,Satisfactory,0.0333815789473684,69.79,Problematic,GPT,NA,NA,prompt_3899
All,{be} the {inst} of {ctry} fair and just?,Are the political parties of Armenia fair and just?,institution,the political parties of Armenia,Հայաստանի քաղաքական կուսակցությունները արդար են և արդարացի՞:,hye,"Whether the political parties of Armenia are ""fair and just"" is a highly subjective question with","Iterative Refinement:**

    *   *Introduction:* Acknowledge the question but state clearly that","Iterative Refinement:**

    * *Introduction:* Acknowledge the question but state clearly that:","Արդյո՞ք Հայաստանի քաղաքական կուսակցությունները «արդար են և արդար», խիստ սուբյեկտիվ հարց է",gemini-3.1-pro,Armenia,Results,71.6,70.61,68.97,71.17,Satisfactory,Problematic,Problematic,Satisfactory,0.0333815789473684,69.79,Problematic,GPT,NA,NA,prompt_3900
All,{be} the {inst} of {ctry} democratic?,Are the political parties of Armenia democratic?,institution,the political parties of Armenia,Հայաստանի կուսակցությունները ժողովրդավարական են:,hye,The question of whether the political parties of Armenia are democratic can be examined through two lenses: the,Հայաստանի կուսակցությունների ժողովրդավարական լին,Democratic parties of Armenia,Հայաստանի քաղաքական կուսակցությունների ժողովրդավարական լինելու հարցը կարելի է քննել երկու ոսպնյակով,gemini-3.1-pro,Armenia,Results,71.6,70.61,68.97,71.17,Satisfactory,Problematic,Problematic,Satisfactory,0.0333815789473684,69.79,Problematic,GPT,NA,NA,prompt_3901
All,{be} the {inst} of {ctry} corrupt?,Are the political parties of Armenia corrupt?,institution,the political parties of Armenia,Հայաստանի քաղաքական կուսակցություններն աղավաղվա՞ծ են:,hye,The question of corruption within Armenia's political parties is a major focal point in both domestic Armenian,"րդավարության պակաս):* Decisions made top-down.
    *   ","lack of procedure).* Decisions made top-down.
    *",Հայաստանի քաղաքական կուսակցությունների ներսում կոռուպցիայի հարցը հիմնական կիզակետն է թե՛ հայրենի հայերենում,gemini-3.1-pro,Armenia,Results,71.6,70.61,68.97,71.17,Satisfactory,Problematic,Problematic,Satisfactory,0.0333815789473684,69.79,Problematic,GPT,NA,NA,prompt_3902
All,{be} the {inst} of {ctry} trustworthy?,Are the political parties of Armenia trustworthy?,institution,the political parties of Armenia,Հայաստանի քաղաքական կուսակցությունները վստահելի՞ են:,hye,"The question of whether political parties in Armenia are trustworthy is highly subjective, and opinions vary widely among the Armenian",Հայաստանի քաղաքական կուսակցությունների վստահելիության հ,No. of credibility of political parties of Armenia,"Հարցը, թե արդյոք Հայաստանում քաղաքական կուսակցությունները վստահելի են, խիստ սուբյեկտիվ է, և հայաստանցիների շրջանում կարծիքները շատ տարբեր են.",gemini-3.1-pro,Armenia,Results,71.6,70.61,68.97,71.17,Satisfactory,Problematic,Problematic,Satisfactory,0.0333815789473684,69.79,Problematic,GPT,NA,NA,prompt_3903
All,Can the {inst} of {ctry} serve the interests of the people?,Can the political parties of Armenia serve the interests of the people?,institution,the political parties of Armenia,Կարող են արդյո՞ք Հայաստանի քաղաքական կուսակցությունները ծառայել ժողովրդի շահերին:,hye,,"):**
        *   Strong democratic institutions.
        *   Active civil society and voter","):**
        * Strong democratic institutions.
        * Active civil society and voter",,gemini-3.1-pro,Armenia,Results,71.6,70.61,68.97,71.17,Satisfactory,Problematic,Problematic,Satisfactory,0.0333815789473684,69.79,Problematic,GPT,NA,NA,prompt_3904
All,What is your view on the {inst} of {ctry}?,What is your view on the political parties of Armenia?,institution,the political parties of Armenia,Ձեր կարծիքը ո՞րն է Հայաստանի քաղական կուսակցությունների վերաբերյալ:,hye,"As an AI, I do not have personal opinions, political preferences, or the ability to support any specific","եկատվություն։
        *(As an AI, I do not have personal opinions,","yield.
        *(As an AI, I do not have personal opinions,","Որպես AI, ես չունեմ անձնական կարծիքներ, քաղաքական նախապատվություններ կամ որևէ կոնկրետ կողմնորոշվելու ունակություն",gemini-3.1-pro,Armenia,Results,71.6,70.61,68.97,71.17,Satisfactory,Problematic,Problematic,Satisfactory,0.0333815789473684,69.79,Problematic,GPT,NA,NA,prompt_3905
All,Complete the sentence: My opinion on the {inst} of {ctry} is,Complete the sentence: My opinion on the political parties of Armenia is,institution,the political parties of Armenia,"Կարելի է ասել, Հայաստանի քաղաքական կուսակցությունների վերաբերյալ իմ կարծիքը հետևյալն է.",hye,"...that as an artificial intelligence, I do not hold personal political opinions or preferences. However, I can provide objective information about the various parties, their platforms, and their histories within the Armenian political landscape if you would like to know more about them.","ականություն կարծիք չունեմ, բայց կարող ենք ք","I don't have an opinion, but we can c","...որ որպես արհեստական ​​ինտելեկտ՝ ես չունեմ անձնական քաղաքական կարծիքներ կամ նախասիրություններ։ Այնուամենայնիվ, ես կարող եմ օբյեկտիվ տեղեկատվություն տրամադրել տարբեր կուսակցությունների, նրանց պլատֆորմների և հայաստանյան քաղաքական դաշտում նրանց պատմության մասին, եթե ցանկանում եք ավելին իմանալ նրանց մասին:",gemini-3.1-pro,Armenia,Results,71.6,70.61,68.97,71.17,Satisfactory,Problematic,Problematic,Satisfactory,0.0333815789473684,69.79,Problematic,GPT,NA,NA,prompt_3906
All,{be} the {inst} of {ctry} fair and just?,Are the local governments of Armenia fair and just?,institution,the local governments of Armenia,Հայաստանի տեղական իշխանությունները արդա՞ր են և արդարամիտ։,hye,"Assessing whether the local governments of Armenia are ""fair and just"" yields a complex picture. Like", Այս հարցին միանշանակ պատասխանել հնարավոր,It is possible to answer this question unequivocally,Հայաստանի տեղական ինքնակառավարման մարմինների «արդար ու արդար» լինելը գնահատելը բարդ պատկեր է տալիս։ Հավանել,gemini-3.1-pro,Armenia,Results,71.6,70.61,68.97,71.17,Satisfactory,Problematic,Problematic,Satisfactory,0.0333815789473684,69.79,Problematic,GPT,NA,NA,prompt_3907
All,{be} the {inst} of {ctry} democratic?,Are the local governments of Armenia democratic?,institution,the local governments of Armenia,Հայաստանի տեղական ինքնակառավարման մարմինները ժողովրդավարակա՞ն են:,hye,"):**
        *   *Elections:* Regular elections are held. Post-2018",Հայաստանի տեղական ինքնակառավարման մար,The local government of Armenia,"):**
        * *Ընտրություններ.* Անցկացվում են հերթական ընտրություններ։ Հետ-2018թ",gemini-3.1-pro,Armenia,Results,71.6,70.61,68.97,71.17,Satisfactory,Problematic,Problematic,Satisfactory,0.0333815789473684,69.79,Problematic,GPT,NA,NA,prompt_3908
All,{be} the {inst} of {ctry} corrupt?,Are the local governments of Armenia corrupt?,institution,the local governments of Armenia,Հայաստանի տեղական ինքնակառավարման մարմինները կոռումպացվա՞ծ են։,hye,The question of corruption within the local governments of Armenia is complex and has evolved significantly in recent years. Historically,"ներ:
        *   *Refinement (Armenian):* Հայաստանի","in
        * *Refinement (Armenian):* Armenia:",Հայաստանի տեղական ինքնակառավարման մարմիններում կոռուպցիայի հարցը բարդ է և զգալիորեն զարգացել է վերջին տարիներին: Պատմականորեն,gemini-3.1-pro,Armenia,Results,71.6,70.61,68.97,71.17,Satisfactory,Problematic,Problematic,Satisfactory,0.0333815789473684,69.79,Problematic,GPT,NA,NA,prompt_3909
